"dataset","paper_method","gpu","seed","epochs","runtime_mins","run_id","project","run_name","raw_method","ppo_used"
"FORMAL_LOGIC","StablePrompt-RAE","A40","42.0","30.0","4.67","uxupg9uv","mmlu","formal_logicmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"GLOBAL_FACTS","StablePrompt-RAE","A40","","30.0","5.38","gv4tl1dz","mmlu","global_factsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"GLOBAL_FACTS","StablePrompt-RAE","A40","42.0","30.0","3.63","2eixgqdx","mmlu","global_factsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"GLOBAL_FACTS","StablePrompt-RAE","A40","42.0","30.0","2.58","rplms2sg","mmlu","global_factsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"GLOBAL_FACTS","StablePrompt-RAE","A40","42.0","30.0","3.72","u4hbfpln","mmlu","global_factsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"HIGH_SCHOOL_BIOLOGY","StablePrompt-RAE","A40","","30.0","9.95","ami1mh0j","mmlu","high_school_biologymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"HIGH_SCHOOL_BIOLOGY","StablePrompt-RAE","A40","42.0","30.0","6.87","fmdsweev","mmlu","high_school_biologymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"HIGH_SCHOOL_BIOLOGY","StablePrompt-RAE","A40","42.0","30.0","4.32","xbzpfwao","mmlu","high_school_biologymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"HIGH_SCHOOL_BIOLOGY","StablePrompt-RAE","A40","42.0","30.0","6.95","z1xfn7rj","mmlu","high_school_biologymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"HIGH_SCHOOL_CHEMISTRY","StablePrompt-RAE","A40","","30.0","8.32","5kom0go7","mmlu","high_school_chemistrymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"HIGH_SCHOOL_CHEMISTRY","StablePrompt-RAE","A40","42.0","30.0","3.75","aqlysomr","mmlu","high_school_chemistrymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"HIGH_SCHOOL_CHEMISTRY","StablePrompt-RAE","A40","42.0","30.0","5.85","ikxwgvwg","mmlu","high_school_chemistrymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"HIGH_SCHOOL_CHEMISTRY","StablePrompt-RAE","A40","42.0","30.0","5.98","y6z5702e","mmlu","high_school_chemistrymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"HIGH_SCHOOL_COMPUTER_SCIENCE","StablePrompt-RAE","A40","","30.0","5.95","v0idcwrz","mmlu","high_school_computer_sciencemeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"HIGH_SCHOOL_COMPUTER_SCIENCE","StablePrompt-RAE","A40","42.0","30.0","4.05","d23u5fw3","mmlu","high_school_computer_sciencemeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"HIGH_SCHOOL_COMPUTER_SCIENCE","StablePrompt-RAE","A40","42.0","30.0","2.75","n8bh9eoo","mmlu","high_school_computer_sciencemeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"HIGH_SCHOOL_COMPUTER_SCIENCE","StablePrompt-RAE","A40","42.0","30.0","3.98","tw2bef9o","mmlu","high_school_computer_sciencemeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"HIGH_SCHOOL_EUROPEAN_HISTORY","StablePrompt-RAE","A40","42.0","30.0","4.67","gv7f159p","mmlu","high_school_european_historymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"HIGH_SCHOOL_EUROPEAN_HISTORY","StablePrompt-RAE","A40","42.0","30.0","8.08","z9ztt3ku","mmlu","high_school_european_historymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"HIGH_SCHOOL_EUROPEAN_HISTORY","StablePrompt-RAE","A40","42.0","30.0","8","265lq5z8","mmlu","high_school_european_historymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"HIGH_SCHOOL_GEOGRAPHY","StablePrompt-RAE","A40","","30.0","7.35","ulokorg4","mmlu","high_school_geographymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"HIGH_SCHOOL_GEOGRAPHY","StablePrompt-RAE","A40","42.0","30.0","5.02","3iq1lv9y","mmlu","high_school_geographymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"HIGH_SCHOOL_GEOGRAPHY","StablePrompt-RAE","A40","42.0","30.0","4.87","jr14yj8v","mmlu","high_school_geographymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"HIGH_SCHOOL_GEOGRAPHY","StablePrompt-RAE","A40","42.0","30.0","3.32","n85dby9z","mmlu","high_school_geographymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"HIGH_SCHOOL_GOVERNMENT_AND_POLITICS","StablePrompt-RAE","A40","","30.0","7.3","7r72h4uj","mmlu","high_school_government_and_politicsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"HIGH_SCHOOL_GOVERNMENT_AND_POLITICS","StablePrompt-RAE","A40","42.0","30.0","3.52","js0xq5m8","mmlu","high_school_government_and_politicsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"HIGH_SCHOOL_GOVERNMENT_AND_POLITICS","StablePrompt-RAE","A40","42.0","30.0","5.13","zpld1f7c","mmlu","high_school_government_and_politicsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"HIGH_SCHOOL_GOVERNMENT_AND_POLITICS","StablePrompt-RAE","A40","42.0","30.0","5.3","66hsi90o","mmlu","high_school_government_and_politicsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"HIGH_SCHOOL_MACROECONOMICS","StablePrompt-RAE","A40","","30.0","10.97","n7ud92fh","mmlu","high_school_macroeconomicsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"HIGH_SCHOOL_MACROECONOMICS","StablePrompt-RAE","A40","42.0","30.0","7.9","oezrmvwk","mmlu","high_school_macroeconomicsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"HIGH_SCHOOL_MACROECONOMICS","StablePrompt-RAE","A40","42.0","30.0","5.02","g99kvafr","mmlu","high_school_macroeconomicsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"HIGH_SCHOOL_MACROECONOMICS","StablePrompt-RAE","A40","42.0","30.0","8.03","1a52626p","mmlu","high_school_macroeconomicsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"HIGH_SCHOOL_MATHEMATICS","StablePrompt-RAE","A40","","30.0","9.08","738abr4q","mmlu","high_school_mathematicsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"HIGH_SCHOOL_MATHEMATICS","StablePrompt-RAE","A40","42.0","30.0","6.5","t9vff28d","mmlu","high_school_mathematicsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"HIGH_SCHOOL_MATHEMATICS","StablePrompt-RAE","A40","42.0","30.0","4.18","bd4i3pav","mmlu","high_school_mathematicsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"HIGH_SCHOOL_MATHEMATICS","StablePrompt-RAE","A40","42.0","30.0","6.48","hnws59g7","mmlu","high_school_mathematicsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"HIGH_SCHOOL_MICROECONOMICS","StablePrompt-RAE","A40","","30.0","8.33","amnlglhy","mmlu","high_school_microeconomicsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"HIGH_SCHOOL_MICROECONOMICS","StablePrompt-RAE","A40","42.0","30.0","3.77","xoue7p0s","mmlu","high_school_microeconomicsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"HIGH_SCHOOL_MICROECONOMICS","StablePrompt-RAE","A40","42.0","30.0","5.67","s55k9pqa","mmlu","high_school_microeconomicsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"HIGH_SCHOOL_MICROECONOMICS","StablePrompt-RAE","A40","42.0","30.0","5.95","p47kscn7","mmlu","high_school_microeconomicsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"HIGH_SCHOOL_PHYSICS","StablePrompt-RAE","A40","","30.0","7.18","xy552pie","mmlu","high_school_physicsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"HIGH_SCHOOL_PHYSICS","StablePrompt-RAE","A40","42.0","30.0","5.13","6ayeiz9a","mmlu","high_school_physicsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"HIGH_SCHOOL_PHYSICS","StablePrompt-RAE","A40","42.0","30.0","5.18","qax08j7x","mmlu","high_school_physicsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"HIGH_SCHOOL_PHYSICS","StablePrompt-RAE","A40","42.0","30.0","3.27","lido8glg","mmlu","high_school_physicsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"HIGH_SCHOOL_PSYCHOLOGY","StablePrompt-RAE","A40","","30.0","13.97","ohkyxdk8","mmlu","high_school_psychologymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"HIGH_SCHOOL_PSYCHOLOGY","StablePrompt-RAE","A40","42.0","30.0","6.4","9sf06ymq","mmlu","high_school_psychologymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"HIGH_SCHOOL_PSYCHOLOGY","StablePrompt-RAE","A40","42.0","30.0","10.37","nkjolpt4","mmlu","high_school_psychologymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"HIGH_SCHOOL_PSYCHOLOGY","StablePrompt-RAE","A40","42.0","30.0","10.17","izzyqa9w","mmlu","high_school_psychologymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"HIGH_SCHOOL_STATISTICS","StablePrompt-RAE","A40","","30.0","8.88","y35a0xdv","mmlu","high_school_statisticsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"HIGH_SCHOOL_STATISTICS","StablePrompt-RAE","A40","42.0","30.0","6.1","ttth95h9","mmlu","high_school_statisticsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"HIGH_SCHOOL_STATISTICS","StablePrompt-RAE","A40","42.0","30.0","3.83","sc83vm5z","mmlu","high_school_statisticsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"HIGH_SCHOOL_STATISTICS","StablePrompt-RAE","A40","42.0","30.0","6.05","5ogon63o","mmlu","high_school_statisticsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"HIGH_SCHOOL_US_HISTORY","StablePrompt-RAE","A40","42.0","30.0","4.78","q6zh5t6a","mmlu","high_school_us_historymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"HIGH_SCHOOL_US_HISTORY","StablePrompt-RAE","A40","42.0","30.0","8.47","2c8eozuo","mmlu","high_school_us_historymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"HIGH_SCHOOL_US_HISTORY","StablePrompt-RAE","A40","42.0","30.0","8.45","ciasykxg","mmlu","high_school_us_historymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"HIGH_SCHOOL_WORLD_HISTORY","StablePrompt-RAE","A40","42.0","30.0","6.33","h3rozwrx","mmlu","high_school_world_historymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"HIGH_SCHOOL_WORLD_HISTORY","StablePrompt-RAE","A40","42.0","30.0","11.45","yf5i9qrt","mmlu","high_school_world_historymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"HIGH_SCHOOL_WORLD_HISTORY","StablePrompt-RAE","A40","42.0","30.0","11.5","05dglm4n","mmlu","high_school_world_historymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"HUMAN_AGING","StablePrompt-RAE","A40","","30.0","7.53","tam1wkgj","mmlu","human_agingmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"HUMAN_AGING","StablePrompt-RAE","A40","42.0","30.0","5.17","rcrajve2","mmlu","human_agingmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"HUMAN_AGING","StablePrompt-RAE","A40","42.0","30.0","3.47","rk41n4a7","mmlu","human_agingmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"HUMAN_AGING","StablePrompt-RAE","A40","42.0","30.0","5","6q7w7t9k","mmlu","human_agingmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"HUMAN_SEXUALITY","StablePrompt-RAE","A40","","30.0","5.97","mjytq255","mmlu","human_sexualitymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"HUMAN_SEXUALITY","StablePrompt-RAE","A40","42.0","30.0","3.82","sronoml3","mmlu","human_sexualitymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"HUMAN_SEXUALITY","StablePrompt-RAE","A40","42.0","30.0","2.7","cp96k24t","mmlu","human_sexualitymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"HUMAN_SEXUALITY","StablePrompt-RAE","A40","42.0","30.0","3.75","6aewnqco","mmlu","human_sexualitymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"INTERNATIONAL_LAW","StablePrompt-RAE","A40","","30.0","6.13","lqqwrytr","mmlu","international_lawmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"INTERNATIONAL_LAW","StablePrompt-RAE","A40","42.0","30.0","4.52","bzzbsusw","mmlu","international_lawmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"INTERNATIONAL_LAW","StablePrompt-RAE","A40","42.0","30.0","4.4","mavxxabm","mmlu","international_lawmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"INTERNATIONAL_LAW","StablePrompt-RAE","A40","42.0","30.0","2.85","92powlid","mmlu","international_lawmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"JURISPRUDENCE","StablePrompt-RAE","A40","","30.0","5.52","g8pxxj3p","mmlu","jurisprudencemeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"JURISPRUDENCE","StablePrompt-RAE","A40","42.0","30.0","2.75","itrn633p","mmlu","jurisprudencemeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"JURISPRUDENCE","StablePrompt-RAE","A40","42.0","30.0","3.68","tbbflsw4","mmlu","jurisprudencemeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"JURISPRUDENCE","StablePrompt-RAE","A40","42.0","30.0","3.77","bu2yh6e6","mmlu","jurisprudencemeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"LOGICAL_FALLACIES","StablePrompt-RAE","A40","","30.0","6.75","5cx1yv20","mmlu","logical_fallaciesmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"LOGICAL_FALLACIES","StablePrompt-RAE","A40","42.0","30.0","4.65","487nxqtp","mmlu","logical_fallaciesmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"LOGICAL_FALLACIES","StablePrompt-RAE","A40","42.0","30.0","3.13","j8m5jz30","mmlu","logical_fallaciesmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"LOGICAL_FALLACIES","StablePrompt-RAE","A40","42.0","30.0","4.65","cgmj0ovy","mmlu","logical_fallaciesmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"MACHINE_LEARNING","StablePrompt-RAE","A40","","30.0","5.98","71qto5rf","mmlu","machine_learningmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"MACHINE_LEARNING","StablePrompt-RAE","A40","42.0","30.0","2.75","ss9wdim0","mmlu","machine_learningmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"MACHINE_LEARNING","StablePrompt-RAE","A40","42.0","30.0","3.92","6c02h0hl","mmlu","machine_learningmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"MACHINE_LEARNING","StablePrompt-RAE","A40","42.0","30.0","3.95","gxi9e0kz","mmlu","machine_learningmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"MANAGEMENT","StablePrompt-RAE","A40","","30.0","5.37","8i4zs04x","mmlu","managementmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"MANAGEMENT","StablePrompt-RAE","A40","42.0","30.0","3.5","qxsahotq","mmlu","managementmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"MANAGEMENT","StablePrompt-RAE","A40","42.0","30.0","2.57","iv6tt55r","mmlu","managementmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"MANAGEMENT","StablePrompt-RAE","A40","42.0","30.0","3.53","anf1xoab","mmlu","managementmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"MARKETING","StablePrompt-RAE","A40","","30.0","8.13","7r6uyki5","mmlu","marketingmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"MARKETING","StablePrompt-RAE","A40","42.0","30.0","5.57","e3caryeu","mmlu","marketingmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"MARKETING","StablePrompt-RAE","A40","42.0","30.0","5.53","m2bvgylz","mmlu","marketingmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"MARKETING","StablePrompt-RAE","A40","42.0","30.0","3.67","zvbm3exx","mmlu","marketingmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"MEDICAL_GENETICS","StablePrompt-RAE","A40","","30.0","5.38","z8gfe581","mmlu","medical_geneticsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"MEDICAL_GENETICS","StablePrompt-RAE","A40","42.0","30.0","3.65","ohsudbzt","mmlu","medical_geneticsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"MEDICAL_GENETICS","StablePrompt-RAE","A40","42.0","30.0","3.67","0ge2binw","mmlu","medical_geneticsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"MEDICAL_GENETICS","StablePrompt-RAE","A40","42.0","30.0","2.6","kgk5nh8g","mmlu","medical_geneticsmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"MISCELLANEOUS","StablePrompt-RAE","A40","","30.0","18.32","ealdu0gg","mmlu","miscellaneousmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"MISCELLANEOUS","StablePrompt-RAE","A40","42.0","30.0","7.73","v5640smi","mmlu","miscellaneousmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"MISCELLANEOUS","StablePrompt-RAE","A40","42.0","30.0","12.53","945wfack","mmlu","miscellaneousmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"MISCELLANEOUS","StablePrompt-RAE","A40","42.0","30.0","12.93","glvwvqqo","mmlu","miscellaneousmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"MNLI","StablePrompt-RAE","A40","","100.0","59.12","acxjarlv","algprompt_classification_mnli","classification_mnli_google/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"MORAL_DISPUTES","StablePrompt-RAE","A40","","30.0","10.4","k7jkgmun","mmlu","moral_disputesmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"MORAL_DISPUTES","StablePrompt-RAE","A40","42.0","30.0","4.65","ydrypu89","mmlu","moral_disputesmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"MORAL_DISPUTES","StablePrompt-RAE","A40","42.0","30.0","7.52","njl76qye","mmlu","moral_disputesmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"MORAL_DISPUTES","StablePrompt-RAE","A40","42.0","30.0","7.47","v2gup6zr","mmlu","moral_disputesmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"MORAL_SCENARIOS","StablePrompt-RAE","A40","","30.0","22.93","reluhtps","mmlu","moral_scenariosmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"MORAL_SCENARIOS","StablePrompt-RAE","A40","42.0","30.0","9.55","u083i9q2","mmlu","moral_scenariosmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"MORAL_SCENARIOS","StablePrompt-RAE","A40","42.0","30.0","17.4","7cx4nt5o","mmlu","moral_scenariosmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"MORAL_SCENARIOS","StablePrompt-RAE","A40","42.0","30.0","17.55","km3do40i","mmlu","moral_scenariosmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"MRPC","StablePrompt-RAE","A40","","100.0","31.32","9m6c1ql8","algprompt_classification_mrpc","classification_mrpc_google/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"NUTRITION","StablePrompt-RAE","A40","","30.0","9.6","esix242i","mmlu","nutritionmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"NUTRITION","StablePrompt-RAE","A40","42.0","30.0","4.3","0a0p11io","mmlu","nutritionmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"NUTRITION","StablePrompt-RAE","A40","42.0","30.0","6.97","q6pzcn13","mmlu","nutritionmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"NUTRITION","StablePrompt-RAE","A40","42.0","30.0","6.9","ek8ro07p","mmlu","nutritionmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"PHILOSOPHY","StablePrompt-RAE","A40","","30.0","9.52","6k7opmjg","mmlu","philosophymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"PHILOSOPHY","StablePrompt-RAE","A40","42.0","30.0","4.3","2gmi2lwz","mmlu","philosophymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"PHILOSOPHY","StablePrompt-RAE","A40","42.0","30.0","6.78","0y5rkwwo","mmlu","philosophymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"PHILOSOPHY","StablePrompt-RAE","A40","42.0","30.0","7.02","3uyjbfdn","mmlu","philosophymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"PREHISTORY","StablePrompt-RAE","A40","","30.0","9.78","ihl7liv2","mmlu","prehistorymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"PREHISTORY","StablePrompt-RAE","A40","42.0","30.0","4.32","ndqoel4r","mmlu","prehistorymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"PREHISTORY","StablePrompt-RAE","A40","42.0","30.0","7.33","j8e9s55z","mmlu","prehistorymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"PREHISTORY","StablePrompt-RAE","A40","42.0","30.0","7.18","7z56gxe6","mmlu","prehistorymeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"PROFESSIONAL_ACCOUNTING","StablePrompt-RAE","A40","","30.0","10.23","e2wp27zg","mmlu","professional_accountingmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"PROFESSIONAL_ACCOUNTING","StablePrompt-RAE","A40","42.0","30.0","7.4","24k8n30y","mmlu","professional_accountingmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"PROFESSIONAL_ACCOUNTING","StablePrompt-RAE","A40","42.0","30.0","4.43","7ldqkha7","mmlu","professional_accountingmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"PROFESSIONAL_ACCOUNTING","StablePrompt-RAE","A40","42.0","30.0","7.4","iav3ecrn","mmlu","professional_accountingmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"PROFESSIONAL_LAW","StablePrompt-RAE","A40","42.0","30.0","45.4","lar7co0t","mmlu","professional_lawmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
"PROFESSIONAL_LAW","StablePrompt-RAE","A40","42.0","30.0","45.35","9xal8yfk","mmlu","professional_lawmeta_changegoogle/gemma-1.1-7b-it_google/gemma-1.1-7b-it","AlgPrompt","False"
